id,manufacturer,company_location,bean_origin,cocoa_percent,num_ingredients,ingredients,rating
1646,Georgia Ramon,Germany,Dominican Republic,70.0,4.0,"B,S,C,L",3.5
1646,Georgia Ramon,Germany,Dominican Republic,80.0,4.0,"B,S,C,L",3.5
1646,Georgia Ramon,Germany,Madagascar,75.0,4.0,"B,S,C,L",3.5
1642,Georgia Ramon,Germany,Ghana,70.0,4.0,"B,S,C,L",4.0
2012,Georgia Ramon,Germany,St. Lucia,77.0,3.0,"B,S,C",3.5
2012,Georgia Ramon,Germany,Venezuela,75.0,3.0,"B,S,C",3.5
2096,Georgia Ramon,Germany,Guatemala,72.0,3.0,"B,S,C",2.75
2282,Georgia Ramon,Germany,Venezuela,75.0,3.0,"B,S,C",2.75
1672,Glennmade,U.S.A.,Brazil,66.0,2.0,"B,S",3.0
1848,Glennmade,U.S.A.,Belize,70.0,2.0,"B,S",3.5
1924,Goodnow Farms,U.S.A.,Mexico,77.0,3.0,"B,S,C",2.75
1924,Goodnow Farms,U.S.A.,Guatemala,77.0,3.0,"B,S,C",3.25
1924,Goodnow Farms,U.S.A.,Nicaragua,77.0,3.0,"B,S,C",3.25
2032,Goodnow Farms,U.S.A.,Peru,70.0,3.0,"B,S,C",3.25
2446,Goodnow Farms,U.S.A.,Colombia,73.0,3.0,"B,S,C",2.5
2446,Goodnow Farms,U.S.A.,Costa Rica,73.0,3.0,"B,S,C",3.0
2602,Goodnow Farms,U.S.A.,Ecuador,70.0,3.0,"B,S,C",3.75
2194,Gotham,U.S.A.,Belize,70.0,2.0,"B,S",2.75
2642,Gotham,U.S.A.,India,70.0,2.0,"B,S",3.0
2642,Gotham,U.S.A.,Bolivia,70.0,2.0,"B,S",3.25
2644,Gotham,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.25
741,Grand Place,Vietnam,Vietnam,72.0,5.0,"B,S,C,V,L",3.0
2692,Great Lakes,U.S.A.,Madagascar,72.0,3.0,"B,S,C",3.5
2692,Great Lakes,U.S.A.,Tanzania,70.0,3.0,"B,S,C",3.5
2692,Great Lakes,U.S.A.,Dominican Republic,75.0,3.0,"B,S,C",3.5
2696,Great Lakes,U.S.A.,Vietnam,73.0,3.0,"B,S,C",3.5
15,Green & Black's (ICAM),U.K.,Blend,70.0,5.0,"B,S,C,V,L",2.5
1896,Green Bean to Bar,Japan,Madagascar,70.0,2.0,"B,S",3.5
2382,Green Bean to Bar,Japan,Peru,73.0,2.0,"B,S",2.5
2696,Green Door,U.K.,India,70.0,3.0,"B,S,C",3.0
241,Grenada Chocolate Co.,Grenada,Grenada,71.0,5.0,"B,S,C,V,L",2.5
363,Grenada Chocolate Co.,Grenada,Grenada,60.0,5.0,"B,S,C,V,L",2.75
494,Grenada Chocolate Co.,Grenada,Grenada,82.0,5.0,"B,S,C,V,L",3.25
355,Guido Castagna,Italy,Ecuador,64.0,4.0,"B,S,C,L",3.0
355,Guido Castagna,Italy,Ghana,64.0,4.0,"B,S,C,L",3.0
355,Guido Castagna,Italy,Blend,64.0,4.0,"B,S,C,L",3.0
355,Guido Castagna,Italy,Venezuela,76.0,4.0,"B,S,C,L",3.0
355,Guido Castagna,Italy,Blend,64.0,4.0,"B,S,C,L",3.25
2060,Guido Castagna,Italy,Madagascar,70.0,4.0,"B,S,C,L",2.75
87,Guittard,U.S.A.,Venezuela,65.0,5.0,"B,S,C,V,L",2.5
15,Guittard,U.S.A.,Colombia,65.0,5.0,"B,S,C,V,L",3.0
99,Guittard,U.S.A.,Blend,61.0,5.0,"B,S,C,V,L",3.0
87,Guittard,U.S.A.,Madagascar,65.0,5.0,"B,S,C,V,L",3.5
93,Guittard,U.S.A.,Ecuador,65.0,5.0,"B,S,C,V,L",3.5
93,Guittard,U.S.A.,Blend,61.0,5.0,"B,S,C,V,L",3.5
147,Guittard,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",3.5
259,Guittard,U.S.A.,Peru,65.0,5.0,"B,S,C,V,L",3.0
276,Guittard,U.S.A.,Blend,64.0,5.0,"B,S,C,V,L",3.0
276,Guittard,U.S.A.,Venezuela,65.0,5.0,"B,S,C,V,L",3.5
316,Guittard,U.S.A.,U.S.A.,55.0,5.0,"B,S,C,V,L",3.0
387,Guittard,U.S.A.,Blend,91.0,5.0,"B,S,C,V,L",3.0
387,Guittard,U.S.A.,Blend,70.0,5.0,"B,S,C,V,L",3.5
552,Guittard,U.S.A.,Trinidad,65.0,5.0,"B,S,C,V,L",3.0
654,Guittard,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",2.75
654,Guittard,U.S.A.,Blend,61.0,5.0,"B,S,C,V,L",3.25
654,Guittard,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",3.25
1053,Guittard,U.S.A.,Haiti,65.0,5.0,"B,S,C,V,L",2.75
1053,Guittard,U.S.A.,Nicaragua,65.0,5.0,"B,S,C,V,L",2.75
1053,Guittard,U.S.A.,Jamaica,65.0,5.0,"B,S,C,V,L",3.25
1053,Guittard,U.S.A.,Ecuador,65.0,5.0,"B,S,C,V,L",3.5
1602,Guittard,U.S.A.,Blend,70.0,5.0,"B,S,C,V,L",3.75
1205,Habitual,Canada,Blend,100.0,,,2.0
1197,Habitual,Canada,Papua New Guinea,80.0,3.0,"B,S,C",2.75
1197,Habitual,Canada,Blend,74.0,3.0,"B,S,C",2.75
1201,Habitual,Canada,Blend,65.0,3.0,"B,S,C",2.75
1201,Habitual,Canada,Blend,70.0,3.0,"B,S,C",3.0
1201,Habitual,Canada,Blend,80.0,3.0,"B,S,C",3.0
1197,Habitual,Canada,Dominican Republic,75.0,3.0,"B,S,C",3.25
1201,Habitual,Canada,U.S.A.,66.0,3.0,"B,S,C",3.25
1197,Habitual,Canada,Blend,70.0,3.0,"B,S,C",3.5
166,Hachez,Germany,Ecuador,77.0,4.0,"B,S,C,V",2.5
1327,Hacienda El Castillo,Ecuador,Ecuador,55.0,4.0,"B,S,C,L",2.75
1327,Hacienda El Castillo,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.0
701,Haigh,Australia,Blend,70.0,,,3.0
1696,Harper Macaw,U.S.A.,Brazil,67.0,3.0,"B,S,C",3.0
1700,Harper Macaw,U.S.A.,Brazil,77.0,3.0,"B,S,C",3.5
1700,Harper Macaw,U.S.A.,Brazil,74.0,3.0,"B,S,C",3.5
1808,Harper Macaw,U.S.A.,Brazil,85.0,3.0,"B,S,C",3.25
2040,Harper Macaw,U.S.A.,Brazil,75.0,3.0,"B,S,C",3.0
2330,Harris & James,U.K.,India,70.0,3.0,"B,S,C",3.0
2270,Harris & James,U.K.,Vietnam,70.0,3.0,"B,S,C",3.25
2382,Hazel Hill,U.S.A.,Peru,65.0,3.0,"B,S,C",2.75
2378,Hazel Hill,U.S.A.,Tanzania,72.0,3.0,"B,S,C",3.25
2378,Hazel Hill,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.5
2606,Hecho,Mexico,Mexico,70.0,2.0,"B,S",3.5
1876,Heilemann,Germany,Peru,64.0,3.0,"B,S,L",2.75
2302,Heinde & Verre,Netherlands,Indonesia,71.0,4.0,"B,S,C,L",2.5
2306,Heinde & Verre,Netherlands,Blend,71.0,4.0,"B,S,C,L",2.5
2302,Heinde & Verre,Netherlands,Venezuela,71.0,4.0,"B,S,C,L",3.0
1748,Heirloom Cacao Preservation (Brasstown),U.S.A.,Belize,70.0,3.0,"B,S,C",3.25
1748,Heirloom Cacao Preservation (Fruition),U.S.A.,Costa Rica,74.0,3.0,"B,S,C",3.5
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,Bolivia,67.0,3.0,"B,S,C",3.0
1239,Heirloom Cacao Preservation (Guittard),U.S.A.,Bolivia,67.0,3.0,"B,S,C",3.5
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,Ecuador,67.0,3.0,"B,S,C",3.75
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,U.S.A.,67.0,3.0,"B,S,C",3.75
1744,Heirloom Cacao Preservation (Manoa),U.S.A.,U.S.A.,72.0,3.0,"B,S,C",3.5
1744,Heirloom Cacao Preservation (Millcreek),U.S.A.,Ecuador,70.0,3.0,"B,S,C",3.5
1748,Heirloom Cacao Preservation (Mindo),U.S.A.,Ecuador,77.0,3.0,"B,S,C",3.5
1744,Heirloom Cacao Preservation (Zokoko),U.S.A.,Bolivia,68.0,3.0,"B,S,C",3.75
1744,Heirloom Cacao Preservation (Zokoko),U.S.A.,Bolivia,72.0,3.0,"B,S,C",4.0
1458,hello cocoa (now Markham & Fitz),U.S.A.,Uganda,57.0,3.0,"B,S,C",2.75
1462,hello cocoa (now Markham & Fitz),U.S.A.,Venezuela,74.0,3.0,"B,S,C",3.5
2614,Hemisphere,U.S.A.,Ecuador,70.0,2.0,"B,S",2.75
2614,Hemisphere,U.S.A.,Nicaragua,70.0,2.0,"B,S",3.25
1546,hexx,U.S.A.,Tanzania,70.0,2.0,"B,S*",2.75
1546,hexx,U.S.A.,Madagascar,74.0,2.0,"B,S*",3.0
1546,hexx,U.S.A.,Venezuela,70.0,2.0,"B,S*",3.0
1550,hexx,U.S.A.,Ecuador,73.0,2.0,"B,S*",3.25
1550,hexx,U.S.A.,Peru,70.0,2.0,"B,S*",3.25
2150,hexx,U.S.A.,Peru,70.0,2.0,"B,S*",2.25
2146,hexx,U.S.A.,Ecuador,73.0,2.0,"B,S*",2.5
2150,hexx,U.S.A.,Madagascar,74.0,2.0,"B,S*",2.75
2150,hexx,U.S.A.,Tanzania,70.0,2.0,"B,S*",3.0
2146,hexx,U.S.A.,Dominican Republic,71.0,2.0,"B,S*",3.5
1712,Hogarth,New Zealand,Madagascar,70.0,3.0,"B,S,C",2.75
1712,Hogarth,New Zealand,Venezuela,72.0,3.0,"B,S,C",2.75
1712,Hogarth,New Zealand,Dominican Republic,75.0,3.0,"B,S,C",3.25
1712,Hogarth,New Zealand,Peru,66.0,3.0,"B,S,C",3.5
2426,Hogarth,New Zealand,Venezuela,68.0,3.0,"B,S,C",3.25
2450,Hogarth,New Zealand,Ecuador,85.0,3.0,"B,S,C",3.5
414,Hoja Verde (Tulicorp),Ecuador,Ecuador,80.0,4.0,"B,S,C,L",2.0
414,Hoja Verde (Tulicorp),Ecuador,Ecuador,80.0,2.0,"B,S",2.5
414,Hoja Verde (Tulicorp),Ecuador,Ecuador,72.0,2.0,"B,S",3.0
414,Hoja Verde (Tulicorp),Ecuador,Ecuador,58.0,4.0,"B,S,C,L",3.25
414,Hoja Verde (Tulicorp),Ecuador,Ecuador,58.0,4.0,"B,S,C,L",3.5
431,Holy Cacao,Israel,Ivory Coast,70.0,2.0,"B,S",2.5
431,Holy Cacao,Israel,Dominican Republic,70.0,2.0,"B,S",2.75
431,Holy Cacao,Israel,Peru,70.0,2.0,"B,S",3.5
431,Holy Cacao,Israel,Dominican Republic,75.0,2.0,"B,S",3.75
1466,Holy Cacao,Israel,Ecuador,70.0,4.0,"B,S,C,L",3.5
1466,Holy Cacao,Israel,Madagascar,70.0,4.0,"B,S,C,L",3.5
1466,Holy Cacao,Israel,Trinidad,70.0,4.0,"B,S,C,L",3.5
1466,Holy Cacao,Israel,Venezuela,70.0,4.0,"B,S,C,L",3.5
1872,Holy Cacao,Israel,Peru,70.0,4.0,"B,S,C,L",2.75
1327,Honest,South Africa,Ecuador,72.0,2.0,"B,S*",2.5
1113,Hotel Chocolat,U.K.,St. Lucia,100.0,,,1.75
1030,Hotel Chocolat,U.K.,St. Lucia,70.0,2.0,"B,S",4.0
1654,Hotel Chocolat,U.K.,St. Lucia,70.0,2.0,"B,S",2.75
2134,Hotel Chocolat,U.K.,Colombia,75.0,4.0,"B,S,C,L",2.75
2386,Hotel Chocolat,U.K.,Honduras,72.0,4.0,"B,S,C,L",3.0
2386,Hotel Chocolat,U.K.,Tanzania,80.0,4.0,"B,S,C,L",3.0
296,Hotel Chocolat (Coppeneur),U.K.,Uganda,80.0,,,2.5
296,Hotel Chocolat (Coppeneur),U.K.,Tanzania,75.0,4.0,"B,S,C,L",2.75
245,Hotel Chocolat (Coppeneur),U.K.,St. Lucia,72.0,3.0,"B,S,C",3.0
300,Hotel Chocolat (Coppeneur),U.K.,Sao Tome,72.0,4.0,"B,S,C,L",3.0
552,Hotel Chocolat (Coppeneur),U.K.,Ecuador,70.0,,,2.75
600,Hotel Chocolat (Coppeneur),U.K.,Venezuela,70.0,4.0,"B,S,C,L",2.75
552,Hotel Chocolat (Coppeneur),U.K.,Dominican Republic,70.0,,,3.0
623,Hotel Chocolat (Coppeneur),U.K.,Ecuador,80.0,4.0,"B,S,C,L",3.0
623,Hotel Chocolat (Coppeneur),U.K.,St. Lucia,65.0,4.0,"B,S,C,L",3.0
623,Hotel Chocolat (Coppeneur),U.K.,St. Lucia,65.0,4.0,"B,S,C,L",3.25
809,Hotel Chocolat (Coppeneur),U.K.,Madagascar,66.0,4.0,"B,S,V,L",3.5
1113,Hotel Chocolat (Coppeneur),U.K.,Ecuador,100.0,1.0,B,2.5
1109,Hotel Chocolat (Coppeneur),U.K.,Peru,100.0,,,2.75
1113,Hotel Chocolat (Coppeneur),U.K.,Dominican Republic,100.0,,,2.75
1038,Hotel Chocolat (Coppeneur),U.K.,Trinidad,75.0,4.0,"B,S,C,L",3.0
1065,Hotel Chocolat (Coppeneur),U.K.,Ecuador,90.0,2.0,"B,S",3.0
1065,Hotel Chocolat (Coppeneur),U.K.,Madagascar,72.0,4.0,"B,S,C,L",3.0
1038,Hotel Chocolat (Coppeneur),U.K.,Vietnam,80.0,4.0,"B,S,C,L",3.5
1065,Hotel Chocolat (Coppeneur),U.K.,Ecuador,82.0,2.0,"B,S",3.5
1097,Hummingbird,Canada,Venezuela,70.0,3.0,"B,S,C",3.25
1097,Hummingbird,Canada,Venezuela,70.0,3.0,"B,S,C",3.75
1307,Hummingbird,Canada,Bolivia,70.0,3.0,"B,S,C",3.0
1311,Hummingbird,Canada,Bolivia,70.0,3.0,"B,S,C",3.0
1311,Hummingbird,Canada,Nicaragua,70.0,3.0,"B,S,C",3.0
1387,Hummingbird,Canada,Dominican Republic,70.0,3.0,"B,S,C",3.5
1311,Hummingbird,Canada,Dominican Republic,70.0,3.0,"B,S,C",3.75
1542,Hummingbird,Canada,Vietnam,70.0,3.0,"B,S,C",3.5
729,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.25
737,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.5
725,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.75
725,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.75
733,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.75
733,Idilio (Felchlin),Switzerland,Venezuela,74.0,3.0,"B,S,C",4.0
737,Idilio (Felchlin),Switzerland,Venezuela,70.0,3.0,"B,S,C",4.0
737,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",4.0
737,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",4.0
1085,Idilio (Felchlin),Switzerland,Venezuela,72.0,3.0,"B,S,C",3.75
1788,Indah,India,India,61.0,4.0,"B,S,C,L",2.5
1255,Indi,U.S.A.,Honduras,77.0,3.0,"B,S,C",3.0
2008,Indi,U.S.A.,Vietnam,72.0,3.0,"B,S,C",3.25
943,iQ Chocolate,Scotland,Peru,72.0,4.0,"B,S*,C,L",2.75
943,iQ Chocolate,Scotland,Peru,72.0,4.0,"B,S*,C,L",3.0
1279,Isidro,U.S.A.,Peru,72.0,2.0,"B,S",2.25
1279,Isidro,U.S.A.,Belize,72.0,2.0,"B,S",3.25
1279,Isidro,U.S.A.,Dominican Republic,72.0,2.0,"B,S",3.25
1275,Isidro,U.S.A.,Madagascar,72.0,2.0,"B,S",3.5
2250,Islands Chocolate,St.Vincent-Grenadines,St.Vincent-Grenadines,72.0,4.0,"B,S,C,L",2.75
1546,Izard,U.S.A.,Dominican Republic,70.0,2.0,"B,S",2.75
1542,Izard,U.S.A.,Belize,70.0,2.0,"B,S",3.5
5,Jacque Torres,U.S.A.,Ghana,71.0,5.0,"B,S,C,V,L",2.0
2146,Jean Marie Auboine,U.S.A.,Venezuela,72.0,3.0,"B,S,C",3.25
1976,Johnny Iuzzini,U.S.A.,Jamaica,67.0,4.0,"B,S,C,L",3.0
1976,Johnny Iuzzini,U.S.A.,Peru,75.0,4.0,"B,S,C,L",3.0
1972,Johnny Iuzzini,U.S.A.,Venezuela,72.0,3.0,"B,S,C",3.5
1976,Johnny Iuzzini,U.S.A.,Vietnam,65.0,4.0,"B,S,C,L",3.5
1980,Johnny Iuzzini,U.S.A.,Ecuador,70.0,4.0,"B,S,C,L",3.5
2008,Johnny Iuzzini,U.S.A.,Madagascar,68.0,5.0,"B,S,C,V,L",3.5
2008,Johnny Iuzzini,U.S.A.,Ecuador,78.0,4.0,"B,S,C,L",3.75
2100,Johnny Iuzzini,U.S.A.,India,66.0,4.0,"B,S,C,L",3.0
2104,Johnny Iuzzini,U.S.A.,Colombia,73.0,4.0,"B,S,C,L",3.25
2104,Johnny Iuzzini,U.S.A.,Trinidad,80.0,4.0,"B,S,C,L",3.25
1534,Jordis,Czech Republic,Madagascar,63.0,2.0,"B,S",2.75
2458,Jordis,Czech Republic,Venezuela,75.0,3.0,"B,S,C",2.75
2218,Kad Kokoa,Thailand,Thailand,70.0,3.0,"B,S,C",3.0
2214,Kad Kokoa,Thailand,Thailand,70.0,3.0,"B,S,C",3.5
2218,Kad Kokoa,Thailand,Thailand,70.0,3.0,"B,S,C",3.5
2218,Kad Kokoa,Thailand,Thailand,70.0,3.0,"B,S,C",3.75
1069,Kah Kow,Dominican Republic,Dominican Republic,82.0,5.0,"B,S,C,V,L",3.0
1069,Kah Kow,Dominican Republic,Dominican Republic,55.0,5.0,"B,S,C,V,L",3.25
1073,Kah Kow,Dominican Republic,Dominican Republic,62.0,5.0,"B,S,C,V,L",3.25
1061,Kah Kow,Dominican Republic,Dominican Republic,70.0,5.0,"B,S,C,V,L",3.5
2498,Kah Kow,U.S.A.,Dominican Republic,68.0,4.0,"B,S,C,L",3.75
2498,Kah Kow,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.75
2502,Kah Kow,U.S.A.,Dominican Republic,67.0,4.0,"B,S,C,L",3.75
2394,Kah Kow - USA,Dominican Republic,Dominican Republic,70.0,3.0,"B,S,C",3.0
2454,Kah Kow - USA,U.S.A.,Dominican Republic,72.0,4.0,"B,S,C,L",3.0
2390,Kah Kow - USA,Dominican Republic,Dominican Republic,71.5,3.0,"B,S,C",3.5
2422,Kah Kow - USA,Dominican Republic,Dominican Republic,68.0,4.0,"B,S,C,L",3.75
2454,Kah Kow - USA,U.S.A.,Dominican Republic,65.0,4.0,"B,S,C,L",3.75
2338,Kaitxo,Spain,Nicaragua,75.0,3.0,"B,S,C",3.0
2338,Kaitxo,Spain,Peru,75.0,3.0,"B,S,C",3.0
2334,Kaitxo,Spain,Tanzania,75.0,3.0,"B,S,C",3.25
387,Kakao,Germany,Vanuatu,65.0,,,3.75
837,Kakao,Germany,Peru,64.0,,,2.5
248,Kallari (Ecuatoriana),Ecuador,Ecuador,85.0,4.0,"B,S,C,V",2.5
263,Kallari (Ecuatoriana),Ecuador,Ecuador,75.0,4.0,"B,S,C,V",2.5
245,Kallari (Ecuatoriana),Ecuador,Ecuador,75.0,4.0,"B,S,C,V",2.75
248,Kallari (Ecuatoriana),Ecuador,Ecuador,85.0,4.0,"B,S,C,V",2.75
241,Kallari (Ecuatoriana),Ecuador,Ecuador,70.0,4.0,"B,S,C,V",3.0
248,Kallari (Ecuatoriana),Ecuador,Ecuador,85.0,4.0,"B,S,C,V",3.0
269,Kallari (Ecuatoriana),Ecuador,Ecuador,85.0,4.0,"B,S,C,V",3.0
241,Kallari (Ecuatoriana),Ecuador,Ecuador,70.0,4.0,"B,S,C,V",3.5
404,Kaoka (Cemoi),France,Blend,70.0,,,2.75
423,Kaoka (Cemoi),France,Ecuador,80.0,,,2.75
2708,Kasama,Canada,Philippines,70.0,3.0,"B,S,C",3.25
2708,Kasama,Canada,Papua New Guinea,70.0,3.0,"B,S,C",3.5
1133,Kerchner,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.75
431,Ki' Xocolatl,Mexico,Mexico,72.0,5.0,"B,S,C,V,L",2.0
2478,Kin + Pod,Canada,Colombia,70.0,3.0,"B,S,C",3.25
1251,Kiskadee,U.S.A.,Dominican Republic,60.0,2.0,"B,S",3.0
1968,Krak,Amsterdam,Belize,70.0,2.0,"B,S",3.0
1968,Krak,Amsterdam,Vietnam,70.0,2.0,"B,S",3.0
2016,Krak,Amsterdam,Mexico,70.0,2.0,"B,S",3.25
2064,Krak,Amsterdam,Madagascar,70.0,2.0,"B,S",3.0
2068,Krak,Amsterdam,Philippines,70.0,2.0,"B,S",3.25
2044,Krak,Amsterdam,Mexico,70.0,2.0,"B,S",3.75
2286,Krak,Netherlands,Colombia,70.0,2.0,"B,S",3.0
2282,Krak,Amsterdam,Papua New Guinea,70.0,2.0,"B,S",3.25
1422,Kto,U.S.A.,Peru,72.0,2.0,"B,S",2.5
1422,Kto,U.S.A.,Venezuela,72.0,3.0,"B,S,C",2.75
1422,Kto,U.S.A.,Belize,72.0,3.0,"B,S,C",3.0
1422,Kto,U.S.A.,Madagascar,72.0,3.0,"B,S,C",3.25
1426,Kto,U.S.A.,Belize,90.0,2.0,"B,S",3.25
1426,Kto,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.25
1426,Kto,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.25
1852,K'ul,U.S.A.,Peru,70.0,4.0,"B,S,C,L",2.75
1840,K'ul,U.S.A.,Haiti,70.0,4.0,"B,S,C,L",3.25
1852,K'ul,U.S.A.,Brazil,70.0,4.0,"B,S,C,L",3.75
1852,K'ul,U.S.A.,Ecuador,70.0,4.0,"B,S,C,L",3.75
1359,Kyya,U.S.A.,Uganda,72.5,5.0,"B,S,C,V,Sa",2.5
1363,Kyya,U.S.A.,Ecuador,72.5,5.0,"B,S,C,V,Sa",2.5
1359,Kyya,U.S.A.,Dominican Republic,72.5,5.0,"B,S,C,V,Sa",3.0
1363,Kyya,U.S.A.,Madagascar,72.5,5.0,"B,S,C,V,Sa",3.0
451,L.A. Burdick (Felchlin),U.S.A.,Bolivia,68.0,5.0,"B,S,C,V,L",3.0
431,L.A. Burdick (Felchlin),U.S.A.,Madagascar,64.0,5.0,"B,S,C,V,L",3.5
597,L.A. Burdick (Felchlin),U.S.A.,Venezuela,71.0,5.0,"B,S,C,V,L",3.0
576,L.A. Burdick (Felchlin),U.S.A.,Grenada,75.0,5.0,"B,S,C,V,L",3.25
576,L.A. Burdick (Felchlin),U.S.A.,Dominican Republic,74.0,5.0,"B,S,C,V,L",3.75
682,L.A. Burdick (Felchlin),U.S.A.,Ecuador,74.0,5.0,"B,S,C,V,L",3.75
891,L.A. Burdick (Felchlin),U.S.A.,Peru,74.0,5.0,"B,S,C,V,L",3.25
927,L.A. Burdick (Felchlin),U.S.A.,Venezuela,68.0,5.0,"B,S,C,V,L",3.75
891,L.A. Burdick (Felchlin),U.S.A.,Brazil,70.0,5.0,"B,S,C,V,L",4.0
2426,La Cascade du Chocolat,U.S.A.,Fiji,68.0,3.0,"B,S,C",3.0
1892,La Chocolaterie Nanairo,Japan,Peru,70.0,,,2.25
1892,La Chocolaterie Nanairo,Japan,Peru,70.0,,,2.5
1892,La Chocolaterie Nanairo,Japan,Belize,70.0,,,3.0
1892,La Chocolaterie Nanairo,Japan,Peru,70.0,,,3.0
2138,La Chorena,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.0
2138,La Chorena,U.S.A.,Peru,75.0,2.0,"B,S",3.0
2138,La Chorena,U.S.A.,Belize,70.0,4.0,"B,S,C,L",3.25
2138,La Chorena,U.S.A.,Guatemala,70.0,2.0,"B,S",3.25
2254,La Feverie (Hasnaa),France,Belize,70.0,2.0,"B,S",3.5
2254,La Feverie (Hasnaa),France,Guatemala,70.0,2.0,"B,S",3.5
2358,La Feverie (Hasnaa),France,Peru,72.0,2.0,"B,S",3.5
230,La Maison du Chocolat (Valrhona),France,Blend,74.0,4.0,"B,S,C,L",3.5
439,La Maison du Chocolat (Valrhona),France,Blend,60.0,4.0,"B,S,C,L",3.0
346,La Maison du Chocolat (Valrhona),France,Ghana,68.0,4.0,"B,S,C,L",3.25
346,La Maison du Chocolat (Valrhona),France,Venezuela,69.0,4.0,"B,S,C,L",3.5
445,La Maison du Chocolat (Valrhona),France,Blend,60.0,4.0,"B,S,C,L",3.75
741,La Maison du Chocolat (Valrhona),France,Grenada,68.0,4.0,"B,S,C,L",3.5
891,La Maison du Chocolat (Valrhona),France,Dominican Republic,66.0,4.0,"B,S,C,L",3.5
1121,La Maison du Chocolat (Valrhona),France,Blend,74.0,4.0,"B,S,C,L",2.75
1145,La Maison du Chocolat (Valrhona),France,Tobago,60.0,4.0,"B,S,C,L",3.25
1189,La Maison du Chocolat (Valrhona),France,Ecuador,56.0,4.0,"B,S,C,L",3.25
721,La Oroquidea,Peru,Peru,72.0,,,2.5
713,La Pepa de Oro,Ecuador,Ecuador,60.0,,,3.25
2186,La Rifa,Mexico,Mexico,70.0,2.0,"B,S",3.0
2182,La Rifa,Mexico,Mexico,70.0,2.0,"B,S",3.5
2186,La Rifa,Mexico,Mexico,70.0,2.0,"B,S",3.5
1434,Laia aka Chat-Noir,France,Cuba,70.0,4.0,"B,S,C,L",2.75
1438,Laia aka Chat-Noir,France,Blend,68.0,4.0,"B,S,C,L",2.75
1590,Laia aka Chat-Noir,France,Madagascar,75.0,4.0,"B,S,C,L",2.75
1590,Laia aka Chat-Noir,France,Vietnam,75.0,4.0,"B,S,C,L",2.75
1590,Laia aka Chat-Noir,France,Cuba,75.0,4.0,"B,S,C,L",3.0
1594,Laia aka Chat-Noir,France,Ivory Coast,75.0,4.0,"B,S,C,L",3.0
1590,Laia aka Chat-Noir,France,Peru,75.0,4.0,"B,S,C,L",3.25
1642,Laia aka Chat-Noir,France,Brazil,75.0,4.0,"B,S,C,L",3.25
1638,Laia aka Chat-Noir,France,Sao Tome,75.0,4.0,"B,S,C,L",3.5
1642,Laia aka Chat-Noir,France,Vietnam,75.0,4.0,"B,S,C,L",3.75
927,Lajedo do Ouro,Brazil,Brazil,70.0,,,3.5
327,Lake Champlain (Callebaut),U.S.A.,Tanzania,75.0,,,2.5
833,L'Amourette,U.S.A.,Venezuela,75.0,5.0,"B,S,C,V,L",3.0
833,L'Amourette,U.S.A.,Venezuela,75.0,5.0,"B,S,C,V,L",3.0
853,L'Amourette,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",3.0
1784,L'Amourette,U.S.A.,Nicaragua,80.0,2.0,"B,S",3.5
2048,Land,U.K.,Nicaragua,71.0,3.0,"B,S,C",3.0
2048,Land,U.K.,Honduras,70.0,3.0,"B,S,C",3.25
2048,Land,U.K.,Nicaragua,73.0,3.0,"B,S,C",3.5
1972,Landmark (Amano),U.S.A.,Bolivia,74.0,3.0,"B,S,C",3.75
2266,Legast,Belgium,Colombia,70.0,3.0,"B,S,C",2.75
2262,Legast,Belgium,Costa Rica,70.0,3.0,"B,S,C",3.25
2266,Legast,Belgium,Peru,70.0,3.0,"B,S,C",3.5
1371,Letterpress,U.S.A.,Peru,70.0,2.0,"B,S",3.5
1566,Letterpress,U.S.A.,Costa Rica,70.0,2.0,"B,S",3.0
1562,Letterpress,U.S.A.,Bolivia,70.0,2.0,"B,S",3.25
1566,Letterpress,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.25
